$0;1704998672775776504;1.15-SNAPSHOT;KIEKER;0db502b57f13;1;false;0;NANOSECONDS;0
$1;1704998690382200981;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505761;1704998690382193487;1704998690382194649;0db502b57f13;66;5
$1;1704998690382254513;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505761;1704998690382253270;1704998690382253421;0db502b57f13;67;5
$1;1704998690382262297;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505761;1704998690382053771;1704998690382261977;0db502b57f13;65;4
$1;1704998690382295110;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505761;1704998690382027211;1704998690382294549;0db502b57f13;64;3
$1;1704998690382399167;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505761;1704998690382398125;1704998690382398666;0db502b57f13;70;5
$1;1704998690382406762;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505761;1704998690382406461;1704998690382406541;0db502b57f13;71;5
$1;1704998690382409467;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505761;1704998690382313535;1704998690382409066;0db502b57f13;69;4
$1;1704998690382431990;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505761;1704998690382303546;1704998690382431389;0db502b57f13;68;3
$1;1704998690382480953;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505761;1704998690382480422;1704998690382480602;0db502b57f13;74;5
$1;1704998690382483478;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505761;1704998690382482906;1704998690382482977;0db502b57f13;75;5
$1;1704998690382484189;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505761;1704998690382442460;1704998690382484049;0db502b57f13;73;4
$1;1704998690382498446;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505761;1704998690382436017;1704998690382497885;0db502b57f13;72;3
$1;1704998690382518424;public jakarta.ws.rs.core.Response tools.descartes.teastore.image.rest.ImageProviderEndpoint.getProductImages(java.util.HashMap);<no-session-id>;154670499702505761;1704998690381813996;1704998690382517893;0db502b57f13;63;2
$1;1704998690389714274;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505765;1704998690389707942;1704998690389710016;0db502b57f13;18;5
$1;1704998690389788004;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505765;1704998690389786090;1704998690389786451;0db502b57f13;19;5
$1;1704998690389824153;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505765;1704998690389561043;1704998690389823591;0db502b57f13;17;4
$1;1704998690389840133;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505765;1704998690389537678;1704998690389839321;0db502b57f13;16;3
$1;1704998690389855723;public jakarta.ws.rs.core.Response tools.descartes.teastore.image.rest.ImageProviderEndpoint.getWebUIImages(java.util.HashMap);<no-session-id>;154670499702505765;1704998690389472815;1704998690389855272;0db502b57f13;15;2
$1;1704998690390223252;public tools.descartes.teastore.image.StoreImage tools.descartes.teastore.image.storage.DriveStorage.loadData(long);<no-session-id>;154670499702505761;1704998690389960893;1704998690390220166;0db502b57f13;80;5
$1;1704998690390331227;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505761;1704998690390329745;1704998690390330456;0db502b57f13;81;5
$1;1704998690390344523;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505761;1704998690389561021;1704998690390344132;0db502b57f13;79;4
$1;1704998690390371374;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505761;1704998690389537887;1704998690390370883;0db502b57f13;78;3
$1;1704998690390384909;public jakarta.ws.rs.core.Response tools.descartes.teastore.image.rest.ImageProviderEndpoint.getProductImages(java.util.HashMap);<no-session-id>;154670499702505761;1704998690389472843;1704998690390384569;0db502b57f13;77;2
$1;1704998690397216638;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505766;1704998690397210356;1704998690397211648;0db502b57f13;18;5
$1;1704998690397260040;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505766;1704998690397258427;1704998690397258557;0db502b57f13;19;5
$1;1704998690397284587;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505766;1704998690397028360;1704998690397284076;0db502b57f13;17;4
$1;1704998690397298573;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505766;1704998690397006749;1704998690397298253;0db502b57f13;16;3
$1;1704998690397314313;public jakarta.ws.rs.core.Response tools.descartes.teastore.image.rest.ImageProviderEndpoint.getWebUIImages(java.util.HashMap);<no-session-id>;154670499702505766;1704998690396941645;1704998690397314053;0db502b57f13;15;2
$1;1704998690397423912;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505761;1704998690397421207;1704998690397421648;0db502b57f13;86;5
$1;1704998690397428100;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505761;1704998690397427699;1704998690397427779;0db502b57f13;87;5
$1;1704998690397430274;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505761;1704998690397051725;1704998690397429953;0db502b57f13;85;4
$1;1704998690397440263;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505761;1704998690397022840;1704998690397439702;0db502b57f13;84;3
$1;1704998690397449460;public jakarta.ws.rs.core.Response tools.descartes.teastore.image.rest.ImageProviderEndpoint.getWebUIImages(java.util.HashMap);<no-session-id>;154670499702505761;1704998690396941412;1704998690397449080;0db502b57f13;83;2
$1;1704998690415675973;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505768;1704998690415668549;1704998690415670282;0db502b57f13;15;5
$1;1704998690415726128;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505768;1704998690415724745;1704998690415724916;0db502b57f13;16;5
$1;1704998690415732320;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505768;1704998690415474420;1704998690415731749;0db502b57f13;14;4
$1;1704998690415745485;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505768;1704998690415449012;1704998690415745204;0db502b57f13;13;3
$1;1704998690415761275;public jakarta.ws.rs.core.Response tools.descartes.teastore.image.rest.ImageProviderEndpoint.getWebUIImages(java.util.HashMap);<no-session-id>;154670499702505768;1704998690415374771;1704998690415760974;0db502b57f13;12;2
$1;1704998690415890213;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690415887087;1704998690415888309;0db502b57f13;53;5
$1;1704998690415896635;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690415896174;1704998690415896234;0db502b57f13;54;5
$1;1704998690415899290;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505767;1704998690415790403;1704998690415898919;0db502b57f13;52;4
$1;1704998690415905953;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505767;1704998690415775655;1704998690415905422;0db502b57f13;51;3
$1;1704998690415936411;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690415935840;1704998690415935970;0db502b57f13;57;5
$1;1704998690415938444;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690415938184;1704998690415938254;0db502b57f13;58;5
$1;1704998690415939897;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505767;1704998690415915280;1704998690415939697;0db502b57f13;56;4
$1;1704998690415943394;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505767;1704998690415910301;1704998690415943053;0db502b57f13;55;3
$1;1704998690415966618;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690415965867;1704998690415965967;0db502b57f13;61;5
$1;1704998690415970365;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690415970024;1704998690415970075;0db502b57f13;62;5
$1;1704998690415971607;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505767;1704998690415949255;1704998690415971467;0db502b57f13;60;4
$1;1704998690415975154;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505767;1704998690415945448;1704998690415974944;0db502b57f13;59;3
$1;1704998690415996194;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690415995643;1704998690415995723;0db502b57f13;65;5
$1;1704998690415997897;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690415997447;1704998690415997497;0db502b57f13;66;5
$1;1704998690415999120;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505767;1704998690415980635;1704998690415998969;0db502b57f13;64;4
$1;1704998690416002226;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505767;1704998690415976837;1704998690416002015;0db502b57f13;63;3
$1;1704998690416021232;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416020691;1704998690416020841;0db502b57f13;69;5
$1;1704998690416025450;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416025149;1704998690416025219;0db502b57f13;70;5
$1;1704998690416026532;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505767;1704998690416006704;1704998690416026141;0db502b57f13;68;4
$1;1704998690416030920;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505767;1704998690416003739;1704998690416030590;0db502b57f13;67;3
$1;1704998690416052561;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416051970;1704998690416052070;0db502b57f13;73;5
$1;1704998690416056038;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416055787;1704998690416055847;0db502b57f13;74;5
$1;1704998690416057741;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505767;1704998690416037072;1704998690416057561;0db502b57f13;72;4
$1;1704998690416061558;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505767;1704998690416033214;1704998690416061107;0db502b57f13;71;3
$1;1704998690416082057;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416081586;1704998690416081717;0db502b57f13;77;5
$1;1704998690416083981;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416083350;1704998690416083410;0db502b57f13;78;5
$1;1704998690416085043;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505767;1704998690416067269;1704998690416084833;0db502b57f13;76;4
$1;1704998690416089652;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505767;1704998690416063161;1704998690416088810;0db502b57f13;75;3
$1;1704998690416109800;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416109209;1704998690416109319;0db502b57f13;81;5
$1;1704998690416111163;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416110802;1704998690416110862;0db502b57f13;82;5
$1;1704998690416112425;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505767;1704998690416094832;1704998690416112235;0db502b57f13;80;4
$1;1704998690416116152;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505767;1704998690416091415;1704998690416115851;0db502b57f13;79;3
$1;1704998690416194932;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416137212;1704998690416137302;0db502b57f13;85;5
$1;1704998690416199270;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416198599;1704998690416198759;0db502b57f13;86;5
$1;1704998690416201344;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505767;1704998690416121673;1704998690416201093;0db502b57f13;84;4
$1;1704998690416207886;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505767;1704998690416118126;1704998690416207355;0db502b57f13;83;3
$1;1704998690416242652;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416241851;1704998690416242051;0db502b57f13;89;5
$1;1704998690416248143;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416247762;1704998690416247852;0db502b57f13;90;5
$1;1704998690416249475;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505767;1704998690416218727;1704998690416249305;0db502b57f13;88;4
$1;1704998690416254224;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505767;1704998690416212415;1704998690416253703;0db502b57f13;87;3
$1;1704998690416282268;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416281556;1704998690416281707;0db502b57f13;93;5
$1;1704998690416303738;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416303137;1704998690416303278;0db502b57f13;94;5
$1;1704998690416366407;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505767;1704998690416264995;1704998690416304931;0db502b57f13;92;4
$1;1704998690416372439;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505767;1704998690416256779;1704998690416371607;0db502b57f13;91;3
$1;1704998690416477926;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416401614;1704998690416401725;0db502b57f13;97;5
$1;1704998690416485630;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416484238;1704998690416484508;0db502b57f13;98;5
$1;1704998690416488636;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505767;1704998690416381015;1704998690416488135;0db502b57f13;96;4
$1;1704998690416498284;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505767;1704998690416375685;1704998690416497683;0db502b57f13;95;3
$1;1704998690416544873;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416543901;1704998690416544081;0db502b57f13;101;5
$1;1704998690416547939;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416547558;1704998690416547618;0db502b57f13;102;5
$1;1704998690416550173;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505767;1704998690416512201;1704998690416549872;0db502b57f13;100;4
$1;1704998690416557056;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505767;1704998690416503614;1704998690416556104;0db502b57f13;99;3
$1;1704998690416615125;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416613662;1704998690416614023;0db502b57f13;105;5
$1;1704998690416619924;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416619162;1704998690416619252;0db502b57f13;106;5
$1;1704998690416622298;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505767;1704998690416568217;1704998690416622098;0db502b57f13;104;4
$1;1704998690416627899;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505767;1704998690416562136;1704998690416627238;0db502b57f13;103;3
$1;1704998690416692104;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416690531;1704998690416690832;0db502b57f13;109;5
$1;1704998690416695991;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416695611;1704998690416695701;0db502b57f13;110;5
$1;1704998690416697725;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505767;1704998690416637858;1704998690416697544;0db502b57f13;108;4
$1;1704998690416703957;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505767;1704998690416632217;1704998690416703616;0db502b57f13;107;3
$1;1704998690416746437;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416745926;1704998690416746057;0db502b57f13;113;5
$1;1704998690416747810;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416747509;1704998690416747630;0db502b57f13;114;5
$1;1704998690416748481;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505767;1704998690416716891;1704998690416748331;0db502b57f13;112;4
$1;1704998690416751717;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505767;1704998690416709207;1704998690416751367;0db502b57f13;111;3
$1;1704998690416774991;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416774300;1704998690416774460;0db502b57f13;117;5
$1;1704998690416779240;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416778759;1704998690416778899;0db502b57f13;118;5
$1;1704998690416780402;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505767;1704998690416757999;1704998690416780231;0db502b57f13;116;4
$1;1704998690416785752;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505767;1704998690416753621;1704998690416785461;0db502b57f13;115;3
$1;1704998690416810028;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416809156;1704998690416809347;0db502b57f13;121;5
$1;1704998690416813014;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416812453;1704998690416812533;0db502b57f13;122;5
$1;1704998690416814276;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505767;1704998690416793206;1704998690416814106;0db502b57f13;120;4
$1;1704998690416817953;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505767;1704998690416788958;1704998690416817472;0db502b57f13;119;3
$1;1704998690416839063;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416838502;1704998690416838582;0db502b57f13;125;5
$1;1704998690416841217;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416840867;1704998690416840957;0db502b57f13;126;5
$1;1704998690416842169;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505767;1704998690416823454;1704998690416842049;0db502b57f13;124;4
$1;1704998690416845155;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505767;1704998690416820257;1704998690416844864;0db502b57f13;123;3
$1;1704998690416858109;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416857859;1704998690416857939;0db502b57f13;129;5
$1;1704998690416858961;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690416858791;1704998690416858841;0db502b57f13;130;5
$1;1704998690416859622;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505767;1704998690416848461;1704998690416859522;0db502b57f13;128;4
$1;1704998690416862377;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505767;1704998690416846567;1704998690416862267;0db502b57f13;127;3
$1;1704998690416876003;public jakarta.ws.rs.core.Response tools.descartes.teastore.image.rest.ImageProviderEndpoint.getProductImages(java.util.HashMap);<no-session-id>;154670499702505767;1704998690415439765;1704998690416875693;0db502b57f13;50;2
$1;1704998690425715822;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690425707847;1704998690425710041;0db502b57f13;135;5
$1;1704998690425742683;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505767;1704998690425742172;1704998690425742242;0db502b57f13;136;5
$1;1704998690425748694;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505767;1704998690425558082;1704998690425748554;0db502b57f13;134;4
$1;1704998690425762881;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505767;1704998690425519379;1704998690425762541;0db502b57f13;133;3
$1;1704998690425783501;public jakarta.ws.rs.core.Response tools.descartes.teastore.image.rest.ImageProviderEndpoint.getWebUIImages(java.util.HashMap);<no-session-id>;154670499702505767;1704998690425434528;1704998690425782589;0db502b57f13;132;2
$1;1704998690437783873;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505771;1704998690437777611;1704998690437779555;0db502b57f13;9;5
$1;1704998690437788392;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505771;1704998690437788041;1704998690437788101;0db502b57f13;10;5
$1;1704998690437793291;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505771;1704998690437632155;1704998690437793050;0db502b57f13;8;4
$1;1704998690437806486;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505771;1704998690437606045;1704998690437806205;0db502b57f13;7;3
$1;1704998690437823929;public jakarta.ws.rs.core.Response tools.descartes.teastore.image.rest.ImageProviderEndpoint.getWebUIImages(java.util.HashMap);<no-session-id>;154670499702505771;1704998690437460063;1704998690437823548;0db502b57f13;6;2
$1;1704998690471812800;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505773;1704998690471774367;1704998690471775690;0db502b57f13;18;5
$1;1704998690471895778;protected java.util.Collection tools.descartes.teastore.image.cache.AbstractCache.getEntries();<no-session-id>;154670499702505773;1704998690471880809;1704998690471880970;0db502b57f13;19;5
$1;1704998690471902851;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505773;1704998690471602891;1704998690471902641;0db502b57f13;17;4
