$0;1703733051710534400;1.15.2;KIEKER;Zenbook-Flip-14;1;false;0;NANOSECONDS;0
$1;1703733059121330200;public void kurz.ma.examples.simple.Loop.loop6(int, int);<no-session-id>;3812578559545835526;1703733058959789900;1703733059121329700;Zenbook-Flip-14;2;1
$1;1703733059121344600;public kurz.ma.examples.simple.Recursion.<init>();<no-session-id>;3812578559545835526;1703733059121339100;1703733059121340500;Zenbook-Flip-14;7;1
$1;1703733059273368400;public static void kurz.ma.examples.simple.Worker.work6(int);<no-session-id>;3812578559545835526;1703733059222478800;1703733059273363400;Zenbook-Flip-14;11;4
$1;1703733059273387600;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;3812578559545835526;1703733059222473900;1703733059273387000;Zenbook-Flip-14;10;3
$1;1703733059273390400;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;3812578559545835526;1703733059171669300;1703733059273390000;Zenbook-Flip-14;9;2
$1;1703733059273392800;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;3812578559545835526;1703733059121349100;1703733059273392400;Zenbook-Flip-14;8;1
$1;1703733059313766200;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;3812578559545835526;1703733059313756400;1703733059313762200;Zenbook-Flip-14;14;3
$1;1703733059313784100;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;3812578559545835526;1703733059293658700;1703733059313783400;Zenbook-Flip-14;13;2
$1;1703733059313797800;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;3812578559545835526;1703733059273398300;1703733059313797200;Zenbook-Flip-14;12;1
$1;1703733059313804200;public kurz.ma.examples.simple.Loop.<init>();<no-session-id>;3812578559545835526;1703733059313802600;1703733059313803700;Zenbook-Flip-14;15;1
$1;1703733059338387100;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;3812578559545835526;1703733059313810800;1703733059338385800;Zenbook-Flip-14;17;2
$1;1703733059346998400;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;3812578559545835526;1703733059338395700;1703733059346997500;Zenbook-Flip-14;18;2
$1;1703733059371590300;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;3812578559545835526;1703733059347004700;1703733059371589700;Zenbook-Flip-14;19;2
$1;1703733059380034800;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;3812578559545835526;1703733059371596800;1703733059380033400;Zenbook-Flip-14;20;2
$1;1703733059404404300;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;3812578559545835526;1703733059380040100;1703733059404403600;Zenbook-Flip-14;21;2
$1;1703733059412554500;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;3812578559545835526;1703733059404409300;1703733059412552900;Zenbook-Flip-14;22;2
$1;1703733059412561800;public void kurz.ma.examples.simple.Loop.loop6(int, int);<no-session-id>;3812578559545835526;1703733059313808400;1703733059412561200;Zenbook-Flip-14;16;1
$1;1703733059543076700;public static void kurz.ma.examples.simple.Worker.work6(int);<no-session-id>;3812578559545835526;1703733059412567100;1703733059543066100;Zenbook-Flip-14;23;1
$1;1703733059645666300;public void kurz.ma.examples.simple.Loop.loop(int, int);<no-session-id>;3812578559545835526;1703733059543113300;1703733059645647700;Zenbook-Flip-14;24;1
$1;1703733059768462400;public void kurz.ma.examples.simple.Recursion.recursion(int, int);<no-session-id>;3812578559545835526;1703733059768454100;1703733059768457200;Zenbook-Flip-14;29;5
$1;1703733059768481100;public void kurz.ma.examples.simple.Recursion.recursion(int, int);<no-session-id>;3812578559545835526;1703733059737711200;1703733059768480500;Zenbook-Flip-14;28;4
$1;1703733059768483700;public void kurz.ma.examples.simple.Recursion.recursion(int, int);<no-session-id>;3812578559545835526;1703733059707204900;1703733059768483200;Zenbook-Flip-14;27;3
$1;1703733059768486300;public void kurz.ma.examples.simple.Recursion.recursion(int, int);<no-session-id>;3812578559545835526;1703733059676528000;1703733059768485600;Zenbook-Flip-14;26;2
$1;1703733059768488600;public void kurz.ma.examples.simple.Recursion.recursion(int, int);<no-session-id>;3812578559545835526;1703733059645695700;1703733059768488100;Zenbook-Flip-14;25;1
$1;1703733059868868300;public static void kurz.ma.examples.simple.Worker.work6(int);<no-session-id>;3812578559545835526;1703733059768492600;1703733059868858900;Zenbook-Flip-14;30;1
$1;1703733059868894500;public static void kurz.ma.examples.simple.Main6Full.main(java.lang.String[]);<no-session-id>;3812578559545835526;1703733058959737400;1703733059868893500;Zenbook-Flip-14;0;0
$1;1703733060453066700;public kurz.ma.examples.simple.Loop.<init>();<no-session-id>;3812578559545835527;1703733060453058000;1703733060453061500;Zenbook-Flip-14;1;1
$1;1703733060513596600;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;3812578559545835527;1703733060453093900;1703733060513588100;Zenbook-Flip-14;3;2
$1;1703733060534079900;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;3812578559545835527;1703733060513630300;1703733060534077700;Zenbook-Flip-14;4;2
$1;1703733060594718600;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;3812578559545835527;1703733060534092100;1703733060594709400;Zenbook-Flip-14;5;2
$1;1703733060615370600;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;3812578559545835527;1703733060594743400;1703733060615367400;Zenbook-Flip-14;6;2
$1;1703733060615380700;public void kurz.ma.examples.simple.Loop.loop6(int, int);<no-session-id>;3812578559545835527;1703733060453090500;1703733060615380000;Zenbook-Flip-14;2;1
$1;1703733060615388200;public kurz.ma.examples.simple.Recursion.<init>();<no-session-id>;3812578559545835527;1703733060615386900;1703733060615387700;Zenbook-Flip-14;7;1
$1;1703733060766939900;public static void kurz.ma.examples.simple.Worker.work6(int);<no-session-id>;3812578559545835527;1703733060716017900;1703733060766934500;Zenbook-Flip-14;11;4
$1;1703733060766959000;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;3812578559545835527;1703733060716013400;1703733060766958300;Zenbook-Flip-14;10;3
$1;1703733060766961800;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;3812578559545835527;1703733060665968700;1703733060766961200;Zenbook-Flip-14;9;2
$1;1703733060766964200;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;3812578559545835527;1703733060615393000;1703733060766963700;Zenbook-Flip-14;8;1
$1;1703733060808583200;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;3812578559545835527;1703733060808577200;1703733060808580300;Zenbook-Flip-14;14;3
$1;1703733060808597300;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;3812578559545835527;1703733060787642100;1703733060808596600;Zenbook-Flip-14;13;2
$1;1703733060808599900;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;3812578559545835527;1703733060766971000;1703733060808599500;Zenbook-Flip-14;12;1
$1;1703733060808605700;public kurz.ma.examples.simple.Loop.<init>();<no-session-id>;3812578559545835527;1703733060808604400;1703733060808605100;Zenbook-Flip-14;15;1
$1;1703733060832866900;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;3812578559545835527;1703733060808612500;1703733060832864700;Zenbook-Flip-14;17;2
$1;1703733060841372400;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;3812578559545835527;1703733060832878500;1703733060841371000;Zenbook-Flip-14;18;2
$1;1703733060866355200;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;3812578559545835527;1703733060841378200;1703733060866353600;Zenbook-Flip-14;19;2
$1;1703733060874862100;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;3812578559545835527;1703733060866365700;1703733060874861500;Zenbook-Flip-14;20;2
$1;1703733060899190500;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;3812578559545835527;1703733060874866500;1703733060899189700;Zenbook-Flip-14;21;2
$1;1703733060907382600;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;3812578559545835527;1703733060899196100;1703733060907382100;Zenbook-Flip-14;22;2
$1;1703733060907386700;public void kurz.ma.examples.simple.Loop.loop6(int, int);<no-session-id>;3812578559545835527;1703733060808609700;1703733060907386200;Zenbook-Flip-14;16;1
$1;1703733061037686800;public static void kurz.ma.examples.simple.Worker.work6(int);<no-session-id>;3812578559545835527;1703733060907390500;1703733061037677200;Zenbook-Flip-14;23;1
$1;1703733061139263600;public void kurz.ma.examples.simple.Loop.loop(int, int);<no-session-id>;3812578559545835527;1703733061037722500;1703733061139252800;Zenbook-Flip-14;24;1
$1;1703733061261984300;public void kurz.ma.examples.simple.Recursion.recursion(int, int);<no-session-id>;3812578559545835527;1703733061261974000;1703733061261979100;Zenbook-Flip-14;29;5
$1;1703733061262015300;public void kurz.ma.examples.simple.Recursion.recursion(int, int);<no-session-id>;3812578559545835527;1703733061231170500;1703733061262014500;Zenbook-Flip-14;28;4
$1;1703733061262018000;public void kurz.ma.examples.simple.Recursion.recursion(int, int);<no-session-id>;3812578559545835527;1703733061200643900;1703733061262017500;Zenbook-Flip-14;27;3
$1;1703733061262022200;public void kurz.ma.examples.simple.Recursion.recursion(int, int);<no-session-id>;3812578559545835527;1703733061169477300;1703733061262021100;Zenbook-Flip-14;26;2
$1;1703733061262026700;public void kurz.ma.examples.simple.Recursion.recursion(int, int);<no-session-id>;3812578559545835527;1703733061139294100;1703733061262025700;Zenbook-Flip-14;25;1
$1;1703733061362121500;public static void kurz.ma.examples.simple.Worker.work6(int);<no-session-id>;3812578559545835527;1703733061262037000;1703733061362116100;Zenbook-Flip-14;30;1
$1;1703733061362137900;public static void kurz.ma.examples.simple.Main6Full.main(java.lang.String[]);<no-session-id>;3812578559545835527;1703733060453049600;1703733061362137300;Zenbook-Flip-14;0;0
