$0;1703733689038663400;1.15.2;KIEKER;Zenbook-Flip-14;1;false;0;NANOSECONDS;0
$1;1703733698256316000;public static void kurz.ma.examples.simple.Main7DoubleScenario.main(java.lang.String[]);<no-session-id>;4977603488151240717;1703733697753785800;1703733698256315600;Zenbook-Flip-14;0;0
$1;1703733698256340500;public kurz.ma.examples.simple.Recursion.<init>();<no-session-id>;4977603488151240718;1703733698256338900;1703733698256339900;Zenbook-Flip-14;1;1
$1;1703733698408032200;public static void kurz.ma.examples.simple.Worker.work6(int);<no-session-id>;4977603488151240718;1703733698357292200;1703733698408026000;Zenbook-Flip-14;5;4
$1;1703733698408056000;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;4977603488151240718;1703733698357286700;1703733698408055400;Zenbook-Flip-14;4;3
$1;1703733698408059300;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;4977603488151240718;1703733698306402600;1703733698408058900;Zenbook-Flip-14;3;2
$1;1703733698408061700;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;4977603488151240718;1703733698256344300;1703733698408061300;Zenbook-Flip-14;2;1
$1;1703733698408085000;public kurz.ma.examples.simple.Loop.<init>();<no-session-id>;4977603488151240718;1703733698408068400;1703733698408084300;Zenbook-Flip-14;6;1
$1;1703733698480483000;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240718;1703733698408093400;1703733698480472500;Zenbook-Flip-14;8;2
$1;1703733698504640600;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240718;1703733698480528500;1703733698504629600;Zenbook-Flip-14;9;2
$1;1703733698577199600;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240718;1703733698504694100;1703733698577191400;Zenbook-Flip-14;10;2
$1;1703733698601359400;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240718;1703733698577235700;1703733698601350000;Zenbook-Flip-14;11;2
$1;1703733698674327000;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240718;1703733698601397500;1703733698674316300;Zenbook-Flip-14;12;2
$1;1703733698698898200;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240718;1703733698674369500;1703733698698893200;Zenbook-Flip-14;13;2
$1;1703733698698915100;public void kurz.ma.examples.simple.Loop.loop6(int, int);<no-session-id>;4977603488151240718;1703733698408090800;1703733698698914500;Zenbook-Flip-14;7;1
$1;1703733698709138600;public static void kurz.ma.examples.simple.Worker.work6(int);<no-session-id>;4977603488151240718;1703733698698924800;1703733698709135500;Zenbook-Flip-14;14;1
$1;1703733698709152900;public static void kurz.ma.examples.simple.Main7DoubleScenario.main2(java.lang.String[]);<no-session-id>;4977603488151240718;1703733698256335000;1703733698709152000;Zenbook-Flip-14;0;0
